,experiment_name,step,sequence_size,checkpoint_path,psnr,ssim,lpips,num_rays_per_sec,fps
57,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,58000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000058000.ckpt,16.003538131713867,0.6734372973442078,0.404855340719223,79075.7578125,0.08580268919467926
58,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,59000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000059000.ckpt,15.677928924560547,0.6985505819320679,0.4068998694419861,78991.765625,0.08571154624223709
59,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,60000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000060000.ckpt,15.806797981262207,0.6804329752922058,0.40889477729797363,78945.8046875,0.08566167950630188
60,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,61000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000061000.ckpt,15.959202766418457,0.6885591745376587,0.4078037142753601,78841.15625,0.08554812520742416
61,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,62000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000062000.ckpt,13.739442825317383,0.5966938734054565,0.41757315397262573,79660.1171875,0.08643676340579987
62,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,63000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000063000.ckpt,13.291481018066406,0.6186850666999817,0.41739270091056824,83174.6875,0.09025031328201294
63,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,64000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000064000.ckpt,13.187914848327637,0.6136266589164734,0.4175989627838135,84304.3046875,0.09147602319717407
64,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,65000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000065000.ckpt,13.144670486450195,0.5918283462524414,0.4175639748573303,88038.2890625,0.09552765637636185
65,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,66000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000066000.ckpt,12.869367599487305,0.5980710983276367,0.42020419239997864,85079.859375,0.09231755137443542
66,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,67000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000067000.ckpt,13.451024055480957,0.603685200214386,0.4163512587547302,86419.7734375,0.09377145767211914
